h3_cell,lon,lat,resolution,avg_hex_area_km2,source_wind_lon,source_wind_lat,u10,v10,speed,source_chla_lon,source_chla_lat,chlor_a
83c4acfffffffff,-41.213367038958125,-41.19708075694455,3,12393.43465508816,-41.0,-41.5,3.7532072,-0.0032782406,3.9989893,-41.0,-41.5,0.47376138
83c4adfffffffff,-40.18220288023841,-41.87850525675721,3,12393.43465508816,-40.0,-41.5,3.8239965,0.016955703,4.060632,-40.0,-41.5,0.50172734
83c4aefffffffff,-42.4174153027054,-41.563524128894514,3,12393.43465508816,-42.0,-41.5,3.7219837,-0.032730907,3.9703827,-42.0,-41.5,0.50859547
83c4b0fffffffff,-46.38789130083809,-39.82666860746412,3,12393.43465508816,-46.0,-39.5,2.9906282,0.0023223013,3.3508635,-46.0,-39.5,0.42783874
83c4b1fffffffff,-45.49458988667696,-40.520386549885416,3,12393.43465508816,-45.0,-40.5,3.172875,-0.047054484,3.49801,-45.0,-40.5,0.45948258
83c4b2fffffffff,-47.51270688396801,-40.14096869548526,3,12393.43465508816,-48.0,-40.5,3.2522511,0.044091303,3.574746,-48.0,-40.5,0.48323354
83c4b3fffffffff,-46.64161085489608,-40.83961116711923,3,12393.43465508816,-47.0,-40.5,3.193633,0.013065048,3.5176296,-47.0,-40.5,0.45530257
83c4b4fffffffff,-46.14075027174217,-38.809862063779896,3,12393.43465508816,-46.0,-38.5,2.7909303,-0.07774623,3.2261548,-46.0,-38.5,0.2660534
83c4b5fffffffff,-45.25517181397664,-39.49614773804606,3,12393.43465508816,-45.0,-39.5,2.9319406,-0.032867223,3.3174658,-45.0,-39.5,0.33419216
83c4b6fffffffff,-47.25196055832923,-39.1354010133884,3,12393.43465508816,-47.0,-39.5,3.014832,0.020648133,3.3833914,-47.0,-39.5,0.3787042
83c4c0fffffffff,-37.31867796170948,-47.11140369034984,3,12393.43465508816,-37.0,-47.5,5.5570326,0.24866143,5.761286,-37.0,-47.5,0.5030649
83c4c1fffffffff,-36.09809502898719,-47.78697993811549,3,12393.43465508816,-36.0,-47.5,5.580413,0.19854112,5.7893324,-36.0,-47.5,0.4621735
83c4c2fffffffff,-38.67019484264242,-47.47881283132255,3,12393.43465508816,-39.0,-47.5,5.52944,0.2954857,5.718995,-39.0,-47.5,0.5404147
83c4c3fffffffff,-37.47290212185708,-48.16491110316306,3,12393.43465508816,-37.0,-48.5,5.544896,0.42037138,5.7637377,-37.0,-48.5,0.3859823
83c4c4fffffffff,-37.16934489947068,-46.04974294343759,3,12393.43465508816,-37.0,-46.5,5.4276714,0.007427305,5.6243286,-37.0,-46.5,0.6374893
83c4c5fffffffff,-35.96603703745105,-46.722395044639136,3,12393.43465508816,-36.0,-46.5,5.453558,-0.027427673,5.6589813,-36.0,-46.5,0.5504117
83c4c6fffffffff,-38.49957955611969,-46.42838995544287,3,12393.43465508816,-38.0,-46.5,5.4256067,0.041811407,5.6106286,-38.0,-46.5,0.4704171
83c4c8fffffffff,-34.95425639255736,-49.51170172283438,3,12393.43465508816,-35.0,-49.5,5.5281067,0.02701693,5.73719,-35.0,-49.5,0.3794525
83c4c9fffffffff,-33.631147814049285,-50.16962624730042,3,12393.43465508816,-34.0,-50.5,5.5568123,-0.098364316,5.7709255,-34.0,-50.5,0.8126194
83c4cafffffffff,-36.37567279620436,-49.88981722135522,3,12393.43465508816,-36.0,-49.5,5.5167127,0.060595676,5.7177396,-36.0,-49.5,0.3196437
83c4cbfffffffff,-35.07561616581248,-50.5600208527191,3,12393.43465508816,-35.0,-50.5,5.6226125,-0.03672073,5.834083,-35.0,-50.5,0.58880526
83c4ccfffffffff,-34.83696134665922,-48.4537846072316,3,12393.43465508816,-35.0,-48.5,5.3891034,0.20049882,5.6170425,-35.0,-48.5,0.38259768
83c4cdfffffffff,-33.53450601210864,-49.110441348821496,3,12393.43465508816,-34.0,-49.5,5.600219,0.008542463,5.816738,-34.0,-49.5,0.4748319
83c4cefffffffff,-36.234565843189614,-48.84299503491416,3,12393.43465508816,-36.0,-48.5,5.4603796,0.3320878,5.6834435,-36.0,-48.5,0.37749255
83c4d0fffffffff,-41.15156081052207,-47.12286106982135,3,12393.43465508816,-41.0,-47.5,5.469454,0.26106444,5.6389246,-41.0,-47.5,0.6817172
83c4d1fffffffff,-40.01908861717442,-47.82483582650541,3,12393.43465508816,-40.0,-47.5,5.531646,0.2720798,5.708667,-40.0,-47.5,0.779485
83c4d2fffffffff,-42.47050175208303,-47.439221424769066,3,12393.43465508816,-42.0,-47.5,5.411787,0.270407,5.5812006,-42.0,-47.5,0.6235394
83c4d3fffffffff,-41.36387764082272,-48.14974733108217,3,12393.43465508816,-41.0,-48.5,5.3736715,0.3985886,5.5643306,-41.0,-48.5,0.4994131
83c4d4fffffffff,-40.945763715844215,-46.08778570785072,3,12393.43465508816,-41.0,-46.5,5.3319244,0.0423318,5.4934406,-41.0,-46.5,0.6614384
83c4d5fffffffff,-39.82745648796323,-46.78601610567839,3,12393.43465508816,-40.0,-46.5,5.3479595,0.04778371,5.514921,-40.0,-46.5,0.61917317
83c4d6fffffffff,-42.24498369138229,-46.41617114876325,3,12393.43465508816,-42.0,-46.5,5.2861624,0.035628498,5.4461665,-42.0,-46.5,0.67831486
83c4d8fffffffff,-39.02838013839977,-49.55391280747053,3,12393.43465508816,-39.0,-49.5,5.19161,-0.06669377,5.369666,-39.0,-49.5,0.49454546
83c4d9fffffffff,-37.843999552554976,-50.22796793304983,3,12393.43465508816,-38.0,-50.5,5.631697,-0.0837557,5.828845,-38.0,-50.5,0.6294553
83c4dafffffffff,-40.62831559469221,-49.80021899945912,3,12393.43465508816,-41.0,-49.5,5.114416,-0.0649343,5.2892704,-41.0,-49.5,0.3084793
83c4dbfffffffff,-39.4681191440197,-50.49314598711238,3,12393.43465508816,-39.0,-50.5,5.4193754,-0.21444017,5.618655,-39.0,-50.5,0.47489056
83c4dcfffffffff,-38.84637075430846,-48.52085717483547,3,12393.43465508816,-39.0,-48.5,5.521876,0.46085176,5.7274194,-39.0,-48.5,0.50021386
83c4ddfffffffff,-37.63225932856968,-49.20963231419013,3,12393.43465508816,-38.0,-49.5,5.371107,0.0127800405,5.5503244,-38.0,-49.5,0.3376559
83c4defffffffff,-40.216928502918655,-48.85506618811584,3,12393.43465508816,-40.0,-48.5,5.5085096,0.4022686,5.703505,-40.0,-48.5,0.49200907
83c4e0fffffffff,-35.71433530199808,-44.57017110235262,3,12393.43465508816,-36.0,-44.5,4.946533,-0.21842998,5.1612463,-36.0,-44.5,0.6206113
83c4e1fffffffff,-34.50752863881257,-45.22873632924733,3,12393.43465508816,-35.0,-45.5,5.206833,-0.19141829,5.4239116,-35.0,-45.5,0.55088377
83c4e2fffffffff,-37.02467582693846,-44.98059282400197,3,12393.43465508816,-37.0,-44.5,4.894877,-0.24972884,5.0961485,-37.0,-44.5,0.6276358
83c4e3fffffffff,-35.83818257665042,-45.64989638514504,3,12393.43465508816,-36.0,-45.5,5.207506,-0.17138264,5.4128265,-36.0,-45.5,0.55634236
83c4e4fffffffff,-35.594310836469646,-43.48393534294603,3,12393.43465508816,-36.0,-43.5,4.6893425,-0.09177245,4.926367,-36.0,-43.5,0.56025004
83c4e5fffffffff,-34.404616817144905,-44.1388845934889,3,12393.43465508816,-34.0,-44.5,4.964506,-0.20009175,5.203126,-34.0,-44.5,0.5509951
83c4e6fffffffff,-36.88445736552202,-43.90464647750738,3,12393.43465508816,-37.0,-43.5,4.5871325,-0.15694743,4.8086967,-37.0,-43.5,0.6233793
83c4e8fffffffff,-33.35079034727119,-46.964502917793816,3,12393.43465508816,-33.0,-46.5,5.2837725,-0.13086508,5.526862,-33.0,-46.5,0.47929624
83c4e9fffffffff,-32.04865099424222,-47.6071339718136,3,12393.43465508816,-32.0,-47.5,5.4029455,-0.08919522,5.6471453,-32.0,-47.5,0.38972998
83c4eafffffffff,-34.723531116171266,-47.38688143244229,3,12393.43465508816,-35.0,-47.5,5.4967318,0.15438077,5.712944,-35.0,-47.5,0.49204907
83c4ebfffffffff,-33.441106869206905,-48.041854985320384,3,12393.43465508816,-33.0,-48.5,5.5190215,-0.009622268,5.749065,-33.0,-48.5,0.36684102
83c4ecfffffffff,-33.263406739347246,-45.8790557189099,3,12393.43465508816,-33.0,-45.5,5.175099,-0.23032506,5.417186,-33.0,-45.5,0.55634546
83c4edfffffffff,-31.981440144693146,-46.5198046159175,3,12393.43465508816,-32.0,-46.5,5.262829,-0.16740523,5.5189514,-32.0,-46.5,0.5089883
83c4eefffffffff,-34.61377862814755,-46.3116388059842,3,12393.43465508816,-35.0,-46.5,5.4414444,-0.05305162,5.6578074,-35.0,-46.5,0.58242744
83c4f0fffffffff,-39.461697979420265,-44.68511252928295,3,12393.43465508816,-39.0,-44.5,4.8028545,-0.2471516,4.986451,-39.0,-44.5,0.62210083
83c4f1fffffffff,-38.334268608219006,-45.370229672842285,3,12393.43465508816,-38.0,-45.5,5.176944,-0.1292419,5.360253,-38.0,-45.5,0.5595365
83c4f2fffffffff,-40.746195663931246,-45.04514693254422,3,12393.43465508816,-41.0,-45.5,5.0907574,-0.10747148,5.255171,-41.0,-45.5,0.5661568
83c4f3fffffffff,-39.64174854360026,-45.739225724262525,3,12393.43465508816,-40.0,-45.5,5.133781,-0.10418792,5.301651,-40.0,-45.5,0.6139376
83c4f4fffffffff,-39.287053554781885,-43.62435170332522,3,12393.43465508816,-39.0,-43.5,4.405698,-0.2366319,4.607397,-39.0,-43.5,0.63470685
83c4f5fffffffff,-38.17402105009277,-44.30500233737825,3,12393.43465508816,-38.0,-44.5,4.836352,-0.2521822,5.0281663,-38.0,-44.5,0.56979144
83c500fffffffff,-35.58585725506739,-31.84031003911429,3,12393.43465508816,-36.0,-31.5,0.52623665,-0.33402264,2.2390924,-36.0,-31.5,0.1037399
83c501fffffffff,-34.57073791307486,-32.43624661369494,3,12393.43465508816,-35.0,-32.5,1.0105776,-0.32989648,2.3761828,-35.0,-32.5,0.11186208
83c502fffffffff,-36.688990150576096,-32.33480960666474,3,12393.43465508816,-37.0,-32.5,0.8937362,-0.33693436,2.3992805,-37.0,-32.5,0.11619156
83c503fffffffff,-35.688137197907324,-32.9396004630139,3,12393.43465508816,-36.0,-32.5,0.95750576,-0.3172952,2.3910716,-36.0,-32.5,0.10830645
83c504fffffffff,-35.486242379448804,-30.74379201852912,3,12393.43465508816,-35.0,-30.5,0.12933534,-0.3322755,2.1232233,-35.0,-30.5,0.09611765
83c505fffffffff,-34.48326044760174,-31.331081749444103,3,12393.43465508816,-34.0,-31.5,0.60990536,-0.35342646,2.257895,-34.0,-31.5,0.10035561
83c506fffffffff,-36.57501211196593,-31.24426006991163,3,12393.43465508816,-37.0,-31.5,0.45366037,-0.35127044,2.2630572,-37.0,-31.5,0.10719918
83c508fffffffff,-33.60595949038412,-34.14664936410567,3,12393.43465508816,-34.0,-34.5,1.8805416,-0.29763117,2.713615,-34.0,-34.5,0.102268875
83c509fffffffff,-32.52389820756749,-34.747077838420026,3,12393.43465508816,-33.0,-34.5,1.9138304,-0.32310644,2.7395687,-33.0,-34.5,0.09873724
83c50afffffffff,-34.752919795432,-34.653044991665894,3,12393.43465508816,-35.0,-34.5,1.8453383,-0.27683958,2.6777763,-35.0,-34.5,0.10593192
83c50bfffffffff,-33.68478157518743,-35.26331002801615,3,12393.43465508816,-34.0,-35.5,2.2730453,-0.27407652,2.9241624,-34.0,-35.5,0.10795111
83c50dfffffffff,-32.46116307726204,-33.624316570441785,3,12393.43465508816,-32.0,-33.5,1.5366774,-0.36424348,2.6068215,-32.0,-33.5,0.1001289
83c50efffffffff,-34.66059179254435,-33.54384438889183,3,12393.43465508816,-35.0,-33.5,1.4565706,-0.2905933,2.5273652,-35.0,-33.5,0.10878701
83c510fffffffff,-38.75119110457074,-32.20175378073132,3,12393.43465508816,-39.0,-32.5,0.7812226,-0.40747455,2.3548908,-39.0,-32.5,0.11345781
83c511fffffffff,-37.79184169514361,-32.814348909063874,3,12393.43465508816,-38.0,-32.5,0.8417783,-0.36615163,2.3855956,-38.0,-32.5,0.1154358
83c512fffffffff,-39.83703444919755,-32.65841328027771,3,12393.43465508816,-40.0,-32.5,0.7415638,-0.4166561,2.3164988,-40.0,-32.5,0.115047775
83c513fffffffff,-38.893595699394496,-33.27874693517218,3,12393.43465508816,-39.0,-33.5,1.2060752,-0.38080984,2.4277663,-39.0,-33.5,0.12064609
83c514fffffffff,-38.61241430709166,-31.12691671233593,3,12393.43465508816,-39.0,-31.5,0.33826935,-0.37592793,2.2898579,-39.0,-31.5,0.1095736
83c515fffffffff,-37.66359004295795,-31.7303164090916,3,12393.43465508816,-38.0,-31.5,0.40112236,-0.35823402,2.2926657,-38.0,-31.5,0.10612008
83c516fffffffff,-39.68459379931343,-31.59065547411484,3,12393.43465508816,-40.0,-31.5,0.28331783,-0.41110507,2.2771611,-40.0,-31.5,0.10773989
83c518fffffffff,-36.926191559304506,-34.522004382505656,3,12393.43465508816,-37.0,-34.5,1.7594767,-0.32049203,2.6768823,-37.0,-34.5,0.122334644
83c519fffffffff,-35.9011290188561,-35.14324192704379,3,12393.43465508816,-36.0,-35.5,2.2165856,-0.30312026,2.8842607,-36.0,-35.5,0.12834597
83c51afffffffff,-38.05871102897307,-34.98712515322946,3,12393.43465508816,-38.0,-34.5,1.7159772,-0.34275803,2.660971,-38.0,-34.5,0.121299036
83c51bfffffffff,-37.049666187268144,-35.61703514841092,3,12393.43465508816,-37.0,-35.5,2.1740842,-0.31722084,2.8859804,-37.0,-35.5,0.12610778
83c51cfffffffff,-36.80600918888665,-33.42765889753541,3,12393.43465508816,-37.0,-33.5,1.3315957,-0.32621652,2.512101,-37.0,-33.5,0.115223445
83c51dfffffffff,-35.793189929819405,-34.04085146745719,3,12393.43465508816,-36.0,-34.5,1.7889712,-0.2809286,2.657073,-36.0,-34.5,0.1105148
83c51efffffffff,-37.92350323223322,-33.900216507483165,3,12393.43465508816,-38.0,-33.5,1.2602146,-0.3696954,2.4748862,-38.0,-33.5,0.115598775
83c520fffffffff,-34.31506888194706,-29.131310893290227,3,12393.43465508816,-34.0,-29.5,-0.27388936,-0.32710856,1.992645,-34.0,-29.5,0.08513971
83c521fffffffff,-33.311268531746784,-29.70069527605586,3,12393.43465508816,-33.0,-29.5,-0.21025892,-0.3190051,1.9257134,-33.0,-29.5,0.085984595
83c522fffffffff,-35.389190326186885,-29.650845432238075,3,12393.43465508816,-35.0,-29.5,-0.28637415,-0.35319096,2.0216246,-35.0,-29.5,0.086115204
83c523fffffffff,-34.39806674321075,-30.229168545809458,3,12393.43465508816,-34.0,-30.5,0.123940095,-0.33154452,2.1183267,-34.0,-30.5,0.094675586
83c524fffffffff,-34.234183383393614,-28.038294458815542,3,12393.43465508816,-34.0,-28.5,-0.6139828,-0.33583164,1.923184,-34.0,-28.5,0.085208245
83c525fffffffff,-33.24234778932798,-28.59852653031038,3,12393.43465508816,-33.0,-28.5,-0.54651165,-0.3369469,1.8889787,-33.0,-28.5,0.0832192
83c526fffffffff,-35.294603985655336,-28.56225316716859,3,12393.43465508816,-35.0,-28.5,-0.67862266,-0.35039064,1.9539295,-35.0,-28.5,0.08824379
83c528fffffffff,-32.3407454455922,-31.38473814840406,3,12393.43465508816,-32.0,-31.5,0.6616545,-0.37193805,2.2869692,-32.0,-31.5,0.096819945
83c529fffffffff,-31.27402181549757,-31.96029457815812,3,12393.43465508816,-31.0,-31.5,0.6923093,-0.39436522,2.3092036,-31.0,-31.5,0.099060975
83c52afffffffff,-33.454659832776485,-31.91785545747796,3,12393.43465508816,-33.0,-31.5,0.6366849,-0.37346217,2.2695837,-33.0,-31.5,0.10027735
83c52bfffffffff,-32.40013502609467,-32.50325142599288,3,12393.43465508816,-32.0,-32.5,1.1531078,-0.38991696,2.4776409,-32.0,-32.5,0.10015983
83c52cfffffffff,-32.28292934835357,-30.2696206030377,3,12393.43465508816,-32.0,-30.5,0.19709653,-0.32363924,2.0951545,-32.0,-30.5,0.0907482
83c52dfffffffff,-31.22982744400974,-30.837258787785583,3,12393.43465508816,-31.0,-30.5,0.23453918,-0.35885358,2.0908208,-31.0,-30.5,0.08760087
83c52efffffffff,-33.38201478697349,-30.807407343328983,3,12393.43465508816,-33.0,-30.5,0.16202086,-0.31896794,2.0989375,-33.0,-30.5,0.09166332
83c530fffffffff,-37.41680465893886,-29.570885299523717,3,12393.43465508816,-37.0,-29.5,-0.3749625,-0.38952053,2.052297,-37.0,-29.5,0.088153124
83c533fffffffff,-37.53861873763897,-30.648904193036312,3,12393.43465508816,-38.0,-30.5,-0.034567446,-0.37424275,2.1577954,-38.0,-30.5,0.09969925
83c534fffffffff,-37.29803071559894,-28.497017464554347,3,12393.43465508816,-37.0,-28.5,-0.7902078,-0.36680833,2.0134072,-37.0,-28.5,0.086730875
83c535fffffffff,-36.35572022267261,-29.073217220955165,3,12393.43465508816,-36.0,-29.5,-0.3236195,-0.3757668,2.0154083,-36.0,-29.5,0.0883071
83c536fffffffff,-38.34520940527385,-28.986761926764864,3,12393.43465508816,-38.0,-28.5,-0.86404896,-0.40363348,2.049152,-38.0,-28.5,0.08573256
83c540fffffffff,-27.917792742638856,-35.95861153262184,3,12393.43465508816,-28.0,-35.5,2.571368,-0.39124274,3.1541507,-28.0,-35.5,0.107561
83c541fffffffff,-26.713808153109923,-36.52748910602798,3,12393.43465508816,-27.0,-36.5,3.0824885,-0.40272897,3.4905436,-27.0,-36.5,0.12201226
83c542fffffffff,-29.110673434942665,-36.52410353099039,3,12393.43465508816,-29.0,-36.5,2.9648812,-0.36544538,3.4260056,-29.0,-36.5,0.12802228
83c543fffffffff,-27.916806776487515,-37.104842423767614,3,12393.43465508816,-28.0,-37.5,3.442794,-0.3574658,3.789123,-28.0,-37.5,0.15354228
83c544fffffffff,-27.918750496247565,-34.81238063364242,3,12393.43465508816,-28.0,-34.5,2.1612513,-0.43572524,2.9535885,-28.0,-34.5,0.09334877
83c545fffffffff,-26.732193553458437,-35.37656483461309,3,12393.43465508816,-27.0,-35.5,2.6635532,-0.43107885,3.2444875,-27.0,-35.5,0.10253858
83c546fffffffff,-29.09452024375902,-35.38279056241046,3,12393.43465508816,-29.0,-35.5,2.5394137,-0.38318878,3.134767,-29.0,-35.5,0.09763649
83c548fffffffff,-25.445027674361,-38.2422811751959,3,12393.43465508816,-25.0,-38.5,3.962965,-0.34345192,4.201193,-25.0,-38.5,0.1907963
83c549fffffffff,-24.167527072238183,-38.79670014297172,3,12393.43465508816,-24.0,-38.5,4.014238,-0.36430544,4.238928,-24.0,-38.5,0.20338932
83c54afffffffff,-26.6753694524401,-38.82700973773714,3,12393.43465508816,-27.0,-38.5,3.8491518,-0.30945188,4.1258726,-27.0,-38.5,0.23499948
83c54bfffffffff,-25.406195241799804,-39.39435545091708,3,12393.43465508816,-25.0,-39.5,4.307165,-0.30284768,4.5209126,-25.0,-39.5,0.28862035
83c54cfffffffff,-25.482708571134207,-37.08832241720904,3,12393.43465508816,-25.0,-37.5,3.5709949,-0.40429017,3.8630588,-25.0,-37.5,0.16684863
83c54dfffffffff,-24.22474264455609,-37.63999514368833,3,12393.43465508816,-24.0,-37.5,3.6234167,-0.44965243,3.906981,-24.0,-37.5,0.16822152
83c54efffffffff,-26.694875065596303,-37.6779462258004,3,12393.43465508816,-27.0,-37.5,3.4781137,-0.35968372,3.7984238,-27.0,-37.5,0.15055132
83c550fffffffff,-31.46351470008769,-36.474111313287246,3,12393.43465508816,-31.0,-36.5,2.8786135,-0.3492136,3.3506892,-31.0,-36.5,0.116554305
83c551fffffffff,-30.30986009989881,-37.07257220045604,3,12393.43465508816,-30.0,-37.5,3.3225415,-0.31687388,3.681233,-30.0,-37.5,0.15971182
83c552fffffffff,-32.654783797938286,-36.99422960415747,3,12393.43465508816,-33.0,-36.5,2.7418382,-0.3020918,3.2109442,-33.0,-36.5,0.13230768
83c553fffffffff,-31.514344803926537,-37.60361260355407,3,12393.43465508816,-32.0,-37.5,3.202138,-0.2710656,3.5560098,-32.0,-37.5,0.13572323
83c554fffffffff,-31.41412610265841,-35.34414925866059,3,12393.43465508816,-31.0,-35.5,2.4644587,-0.35224932,3.0992591,-31.0,-35.5,0.100633934
83c555fffffffff,-30.276429878686645,-35.93684325744022,3,12393.43465508816,-30.0,-35.5,2.5164979,-0.37250802,3.132412,-30.0,-35.5,0.09417409
83c556fffffffff,-32.58841290176459,-35.87067146392487,3,12393.43465508816,-33.0,-35.5,2.3277416,-0.30500367,2.965293,-33.0,-35.5,0.10405147
83c558fffffffff,-29.14443259791552,-38.80446123476533,3,12393.43465508816,-29.0,-38.5,3.752244,-0.26972735,4.0543766,-29.0,-38.5,0.201145
83c559fffffffff,-27.914745068878545,-39.39364154742214,3,12393.43465508816,-28.0,-39.5,4.1537867,-0.18341388,4.416144,-28.0,-39.5,0.25863346
83c55afffffffff,-30.37973270971704,-39.34043544997329,3,12393.43465508816,-30.0,-39.5,4.101074,-0.114608526,4.375995,-30.0,-39.5,0.2530552
83c55bfffffffff,-29.162082779502025,-39.94170558030319,3,12393.43465508816,-29.0,-39.5,4.1276565,-0.14352834,4.3994703,-29.0,-39.5,0.24283406
83c55cfffffffff,-29.12730373560369,-37.664961557481085,3,12393.43465508816,-29.0,-37.5,3.3756132,-0.34089947,3.7378836,-29.0,-37.5,0.16307482
83c55dfffffffff,-27.91579133257428,-38.25015655036991,3,12393.43465508816,-28.0,-38.5,3.8039122,-0.2883754,4.094621,-28.0,-38.5,0.21939719
83c55efffffffff,-30.34427953030229,-38.207399188737234,3,12393.43465508816,-30.0,-38.5,3.724107,-0.24008888,4.0280213,-30.0,-38.5,0.18986072
83c560fffffffff,-26.76741366560285,-33.077027358041015,3,12393.43465508816,-27.0,-33.5,1.7705922,-0.49549794,2.8121088,-27.0,-33.5,0.092011414
83c561fffffffff,-25.589332161235525,-33.624503208299,3,12393.43465508816,-26.0,-33.5,1.8233507,-0.49932662,2.853653,-26.0,-33.5,0.088952675
83c562fffffffff,-27.919681231147987,-33.667066483519314,3,12393.43465508816,-28.0,-33.5,1.7352614,-0.48246288,2.7747,-28.0,-33.5,0.092963606
83c563fffffffff,-26.75005468902896,-34.22610210465466,3,12393.43465508816,-27.0,-34.5,2.2133598,-0.46196884,3.005137,-27.0,-34.5,0.0897256
83c564fffffffff,-26.78429136357053,-31.930260324354368,3,12393.43465508816,-27.0,-31.5,0.856746,-0.60930634,2.359776,-27.0,-31.5,0.08386607
83c565fffffffff,-25.62288332492326,-32.47237490723963,3,12393.43465508816,-26.0,-32.5,1.3926039,-0.5584797,2.6013966,-26.0,-32.5,0.0849533
83c566fffffffff,-27.92058607475412,-32.52358144719952,3,12393.43465508816,-28.0,-32.5,1.3096544,-0.50272167,2.5996082,-28.0,-32.5,0.09098739
83c568fffffffff,-24.334184740175463,-35.323191537905984,3,12393.43465508816,-24.0,-35.5,2.8556051,-0.5037501,3.3698516,-24.0,-35.5,0.105358236
83c569fffffffff,-23.0884904705374,-35.85912905089301,3,12393.43465508816,-23.0,-35.5,2.9300725,-0.5376634,3.4252272,-23.0,-35.5,0.10169914
83c56afffffffff,-25.51928837397384,-35.93341376040616,3,12393.43465508816,-26.0,-35.5,2.7017617,-0.45607084,3.284506,-26.0,-35.5,0.10032878
83c56bfffffffff,-24.280270709940275,-36.48184295267672,3,12393.43465508816,-24.0,-36.5,3.238049,-0.511358,3.6092827,-24.0,-36.5,0.13451955
83c56cfffffffff,-24.3865540084771,-34.16499113101611,3,12393.43465508816,-24.0,-34.5,2.4079528,-0.47459486,3.1181378,-24.0,-34.5,0.09403166
83c56dfffffffff,-23.15938765692826,-34.69745813683159,3,12393.43465508816,-23.0,-34.5,2.4341867,-0.48299578,3.0989912,-23.0,-34.5,0.087995864
83c56efffffffff,-25.554814622806177,-34.77849432617493,3,12393.43465508816,-26.0,-34.5,2.2524154,-0.46926686,3.046071,-26.0,-34.5,0.088639535
83c570fffffffff,-30.21237133458849,-33.6662512793881,3,12393.43465508816,-30.0,-33.5,1.6413009,-0.38076025,2.682108,-30.0,-33.5,0.09739504
83c571fffffffff,-29.078823923058543,-34.24192820528313,3,12393.43465508816,-29.0,-34.5,2.1181579,-0.41505772,2.9073653,-29.0,-34.5,0.09561199
83c572fffffffff,-31.3661186191747,-34.21460750485488,3,12393.43465508816,-31.0,-34.5,1.9932525,-0.34996942,2.8212657,-31.0,-34.5,0.097113036
83c573fffffffff,-30.243946848014183,-34.8011053083145,3,12393.43465508816,-30.0,-34.5,2.0628815,-0.39333674,2.8641415,-30.0,-34.5,0.0922555
83c574fffffffff,-30.18166584916801,-32.533169875887424,3,12393.43465508816,-30.0,-32.5,1.2090223,-0.43563855,2.559999,-30.0,-32.5,0.0954546
